CustomerID,Gender,Age,LoyaltyPoints,FeedbackScore
1111,Non-Binary,60,313,2
1112,Female,21,277,2
1113,Non-Binary,55,810,1
1114,Male,34,189,5
1115,Female,47,719,4
1116,Male,65,32,1
1117,Female,63,34,4
1118,Male,30,488,1
1119,Non-Binary,33,539,5
1120,Female,21,104,4
1121,Non-Binary,51,289,1
1122,Non-Binary,49,946,4
1123,Male,32,65,5
1124,Female,48,642,2
1125,Non-Binary,68,940,1
1126,Non-Binary,46,644,4
1127,Non-Binary,35,129,5
1128,Female,70,424,3
1129,Non-Binary,58,263,4
1130,Female,43,878,2
1131,Female,39,168,4
1132,Female,54,177,1
1133,Male,62,547,1
1134,Female,60,918,1
1135,Female,70,324,3
1136,Male,68,356,1
1137,Non-Binary,26,69,1
1138,Non-Binary,32,744,5
1139,Male,65,113,2
1140,Male,66,410,4
1141,Male,49,713,5
1142,Non-Binary,34,518,3
1143,Non-Binary,40,255,5
1144,Non-Binary,67,28,5
1145,Male,45,200,3
1146,Non-Binary,57,98,3
1147,Non-Binary,66,713,1
1148,Male,31,78,3
1149,Female,43,467,4
1150,Non-Binary,23,799,5
1151,Non-Binary,28,144,2
1152,Male,39,401,2
1153,Female,65,58,4
1154,Female,35,947,2
1155,Non-Binary,65,814,3
1156,Female,25,118,2
1157,Male,44,355,3
1158,Female,60,252,2
1159,Male,49,500,5
1160,Male,53,819,5
1161,Female,25,885,3
1162,Male,54,395,3
1163,Female,60,570,2
1164,Non-Binary,23,911,1
1165,Non-Binary,45,514,4
1166,Non-Binary,35,273,3
1167,Female,27,205,1
1168,Male,52,643,2
1169,Female,46,302,2
1170,Male,36,47,5
1171,Male,24,462,4
1172,Female,68,642,5
1173,Male,44,104,1
1174,Non-Binary,37,125,5
1175,Male,32,719,3
1176,Male,61,243,3
1177,Male,65,1000,2
1178,Non-Binary,68,359,2
1179,Non-Binary,53,831,2
1180,Female,19,11,5
1181,Female,39,352,1
1182,Female,42,220,1
1183,Male,22,427,5
1184,Non-Binary,45,874,3
1185,Male,66,916,1
1186,Non-Binary,53,422,5
1187,Non-Binary,66,882,3
1188,Non-Binary,39,383,5
1189,Male,49,264,1
1190,Female,68,561,4
1191,Male,51,758,4
1192,Non-Binary,40,912,5
1193,Male,40,99,3
1194,Male,40,215,3
1195,Male,28,835,2
1196,Male,23,455,3
1197,Non-Binary,35,8,5
1198,Non-Binary,24,831,5
1199,Male,66,451,2
1200,Male,54,35,5
1201,Non-Binary,29,658,4
1202,Male,60,330,5
1203,Female,37,775,5
1204,Female,49,945,4
1205,Female,64,771,2
1206,Female,43,292,1
1207,Non-Binary,42,467,5
1208,Female,57,888,5
1209,Male,27,684,4
1210,Female,48,321,1
1211,Non-Binary,21,377,5
1212,Non-Binary,23,902,4
1213,Male,32,7,3
1214,Non-Binary,61,931,3
1215,Female,66,538,4
1216,Male,35,602,1
1217,Female,70,974,5
1218,Non-Binary,63,395,4
1219,Non-Binary,42,731,3
1220,Non-Binary,53,368,4
1221,Male,28,44,3
1222,Non-Binary,33,639,3
1223,Male,39,507,3
1224,Male,62,705,5
1225,Non-Binary,52,695,1
1226,Male,41,51,5
1227,Non-Binary,61,726,3
1228,Male,28,292,5
1229,Male,35,621,1
1230,Male,22,982,5
1231,Non-Binary,24,757,5
1232,Female,40,361,4
1233,Female,61,421,5
1234,Female,49,742,4
1235,Female,40,245,3
1236,Female,59,332,3
1237,Female,66,585,5
1238,Female,37,513,3
1239,Female,58,858,1
1240,Male,25,425,3
1241,Male,33,218,4
1242,Female,63,385,3
1243,Female,32,834,2
1244,Female,60,426,5
1245,Female,57,224,5
1246,Female,20,455,2
1247,Non-Binary,47,449,3
1248,Non-Binary,26,347,1
1249,Female,46,577,4
1250,Male,56,161,1
1251,Female,60,962,1
1252,Female,67,212,4
1253,Male,18,611,3
1254,Non-Binary,32,640,2
1255,Female,56,615,3
1256,Male,20,153,2
1257,Female,51,70,1
1258,Non-Binary,18,811,3
1259,Non-Binary,24,947,3
1260,Non-Binary,45,304,3
1261,Female,21,200,2
1262,Non-Binary,68,701,5
1263,Female,43,563,3
1264,Female,18,957,1
1265,Female,32,382,2
1266,Non-Binary,41,218,1
1267,Female,60,106,1
1268,Male,42,903,1
1269,Male,65,670,5
1270,Female,43,269,4
1271,Female,63,861,4
1272,Male,40,454,4
1273,Female,24,525,3
1274,Male,37,671,3
1275,Non-Binary,57,818,2
1276,Non-Binary,43,68,2
1277,Female,51,19,3
1278,Non-Binary,55,435,4
1279,Female,19,966,3
1280,Non-Binary,54,353,1
1281,Male,28,579,2
1282,Female,65,676,3
1283,Female,24,180,3
1284,Female,70,100,2
1285,Female,52,526,1
1286,Female,44,218,5
1287,Non-Binary,37,279,3
1288,Male,50,346,5
1289,Non-Binary,50,714,3
1290,Female,70,479,4
1291,Male,51,660,1
1292,Non-Binary,34,715,4
1293,Male,27,181,4
1294,Non-Binary,66,560,2
1295,Non-Binary,41,205,3
1296,Male,34,551,4
1297,Non-Binary,41,552,4
1298,Non-Binary,18,927,2
1299,Female,19,470,3
1300,Female,32,888,1
1301,Non-Binary,31,918,2
1302,Female,67,910,2
1303,Non-Binary,43,225,4
1304,Female,67,397,3
1305,Male,50,722,4
1306,Male,57,725,1
1307,Female,33,251,4
1308,Female,70,605,3
1309,Female,40,358,5
1310,Female,61,496,2
1311,Female,25,980,4
1312,Male,32,648,1
1313,Non-Binary,23,339,2
1314,Non-Binary,53,683,2
1315,Non-Binary,62,244,5
1316,Male,37,115,5
1317,Female,68,280,3
1318,Female,70,951,5
1319,Male,29,353,1
1320,Male,45,293,5
1321,Non-Binary,30,560,4
1322,Male,46,958,3
1323,Male,24,11,3
1324,Female,40,443,4
1325,Male,45,733,2
1326,Male,36,591,1
1327,Female,70,676,4
1328,Male,55,813,2
1329,Non-Binary,22,641,2
1330,Male,55,223,4
1331,Female,64,475,3
1332,Non-Binary,59,461,3
1333,Female,64,159,3
1334,Female,62,233,1
1335,Male,50,933,2
1336,Non-Binary,29,408,3
1337,Male,65,930,2
1338,Male,60,620,2
1339,Female,28,462,1
1340,Male,22,12,5
1341,Non-Binary,47,34,1
1342,Female,34,125,2
1343,Male,31,131,3
1344,Female,66,362,2
1345,Female,34,700,3
1346,Female,37,882,1
1347,Male,21,336,4
1348,Non-Binary,38,369,1
1349,Non-Binary,56,678,1
1350,Non-Binary,59,665,2
1351,Female,36,809,1
1352,Male,26,796,3
1353,Non-Binary,45,931,1
1354,Male,69,244,5
1355,Female,44,578,3
1356,Female,49,917,3
1357,Female,36,265,3
1358,Female,24,67,2
1359,Male,20,19,2
1360,Male,35,315,4
1361,Male,67,830,4
1362,Male,37,175,4
1363,Female,31,767,5
1364,Male,58,315,3
1365,Female,55,514,3
1366,Non-Binary,37,23,4
1367,Male,36,509,4
1368,Male,22,360,5
1369,Male,23,202,1
1370,Male,23,401,3
1371,Female,22,722,3
1372,Female,37,939,1
1373,Non-Binary,66,914,5
1374,Female,38,80,5
1375,Male,49,575,2
1376,Non-Binary,27,528,5
1377,Non-Binary,70,900,4
1378,Female,33,21,5
1379,Non-Binary,70,37,4
1380,Male,61,736,2
1381,Non-Binary,63,207,2
1382,Male,47,381,5
1383,Non-Binary,49,36,4
1384,Female,28,415,3
1385,Female,59,854,1
1386,Non-Binary,50,162,5
1387,Male,32,538,2
1388,Female,58,641,1
1389,Male,28,754,3
1390,Non-Binary,39,82,5
1391,Female,49,192,2
1392,Non-Binary,24,618,3
1393,Non-Binary,43,925,5
1394,Non-Binary,18,87,5
1395,Female,65,203,5
1396,Female,53,355,2
1397,Female,65,643,5
1398,Female,55,313,4
1399,Female,30,13,4
1400,Male,37,189,5
1401,Non-Binary,59,950,2
1402,Male,48,802,4
1403,Female,45,432,5
1404,Male,30,981,4
1405,Female,18,575,4
1406,Female,42,130,3
1407,Non-Binary,70,729,5
1408,Female,24,450,3
1409,Non-Binary,47,731,2
1410,Male,59,831,1
1411,Male,69,794,1
1412,Non-Binary,38,757,5
1413,Non-Binary,44,220,1
1414,Female,49,262,4
1415,Non-Binary,25,292,2
1416,Female,68,193,1
1417,Male,52,910,1
1418,Male,56,21,4
1419,Male,27,669,1
1420,Non-Binary,51,699,5
1421,Non-Binary,53,750,5
1422,Non-Binary,63,626,1
1423,Non-Binary,32,344,3
1424,Male,33,611,5
1425,Non-Binary,51,450,5
1426,Male,27,224,1
1427,Male,54,92,2
1428,Non-Binary,54,989,5
1429,Female,67,390,5
1430,Female,62,379,5
1431,Male,27,244,3
1432,Non-Binary,19,922,2
1433,Male,42,964,4
1434,Non-Binary,66,513,1
1435,Male,50,282,1
1436,Female,42,371,1
1437,Male,66,964,1
1438,Female,23,804,5
1439,Male,39,229,5
1440,Female,63,40,2
1441,Female,30,970,2
1442,Male,64,527,5
1443,Non-Binary,28,195,1
1444,Non-Binary,59,787,4
1445,Non-Binary,43,726,1
1446,Non-Binary,28,609,1
1447,Male,52,883,5
1448,Female,24,763,4
1449,Female,23,408,1
1450,Male,39,879,4
1451,Non-Binary,54,942,3
1452,Female,39,927,3
1453,Male,68,892,1
1454,Male,35,98,1
1455,Male,27,304,4
1456,Male,38,109,4
1457,Non-Binary,55,433,4
1458,Female,52,177,4
1459,Male,20,955,1
1460,Non-Binary,20,248,2
1461,Male,59,889,1
1462,Female,64,804,2
1463,Male,18,604,2
1464,Non-Binary,60,524,3
1465,Non-Binary,58,232,4
1466,Male,69,315,5
1467,Male,44,356,4
1468,Male,48,226,3
1469,Male,34,206,2
1470,Non-Binary,63,22,1
1471,Male,42,730,5
1472,Male,47,997,5
1473,Non-Binary,66,772,5
1474,Male,42,386,1
1475,Non-Binary,70,113,1
1476,Non-Binary,51,219,5
1477,Female,44,267,4
1478,Male,31,632,2
1479,Female,52,305,5
1480,Male,23,304,5
1481,Male,42,825,4
1482,Female,37,494,3
1483,Male,34,122,5
1484,Female,24,707,4
1485,Male,52,562,5
1486,Non-Binary,36,708,1
1487,Male,42,900,2
1488,Female,65,335,1
1489,Female,31,227,5
1490,Male,52,129,3
1491,Non-Binary,38,518,5
1492,Non-Binary,22,146,5
1493,Female,67,708,1
1494,Non-Binary,41,768,1
1495,Male,52,341,1
1496,Male,46,537,3
1497,Male,38,182,3
1498,Female,32,788,5
1499,Non-Binary,19,940,4
1500,Female,36,798,4
1501,Female,60,610,3
1502,Female,21,660,1
1503,Non-Binary,65,820,4
1504,Non-Binary,38,584,4
1505,Female,45,654,1
1506,Non-Binary,52,106,2
1507,Male,34,446,1
1508,Male,69,949,5
1509,Non-Binary,54,464,1
1510,Non-Binary,47,918,3
1511,Non-Binary,59,626,1
1512,Female,38,270,3
1513,Male,49,820,3
1514,Non-Binary,46,920,2
1515,Non-Binary,22,44,4
1516,Non-Binary,19,560,5
1517,Male,50,641,5
1518,Female,70,1,5
1519,Non-Binary,64,144,1
1520,Female,51,375,1
1521,Male,66,82,1
1522,Female,67,434,2
1523,Male,69,806,3
1524,Male,69,483,3
1525,Male,28,191,4
1526,Female,44,249,1
1527,Male,63,185,5
1528,Female,34,559,3
1529,Female,43,921,5
1530,Female,41,829,5
1531,Male,67,634,5
1532,Female,69,834,4
1533,Male,33,83,1
1534,Non-Binary,67,546,5
1535,Male,43,63,5
1536,Non-Binary,41,400,1
1537,Female,32,407,5
1538,Male,36,151,4
1539,Male,54,608,1
1540,Non-Binary,33,38,3
1541,Female,67,73,3
1542,Female,51,603,5
1543,Female,50,454,1
1544,Female,53,483,4
1545,Female,20,330,4
1546,Non-Binary,60,439,5
1547,Male,60,663,5
1548,Non-Binary,45,545,2
1549,Non-Binary,70,720,3
1550,Female,46,791,3
1551,Female,22,2,5
1552,Female,69,333,5
1553,Non-Binary,31,324,4
1554,Male,34,896,2
1555,Male,33,99,3
1556,Male,68,778,2
1557,Female,57,652,4
1558,Female,65,559,3
1559,Male,51,34,1
1560,Female,35,572,3
1561,Female,58,852,4
1562,Non-Binary,47,973,2
1563,Male,62,846,1
1564,Non-Binary,48,697,4
1565,Non-Binary,43,162,4
1566,Female,35,676,1
1567,Female,28,110,4
1568,Non-Binary,47,351,5
1569,Male,26,932,2
1570,Female,68,307,5
1571,Female,64,409,5
1572,Male,26,464,5
1573,Male,24,72,3
1574,Female,70,310,5
1575,Female,27,766,4
1576,Male,41,274,2
1577,Female,64,278,2
1578,Female,24,664,3
1579,Female,44,39,2
1580,Male,67,303,3
1581,Non-Binary,48,681,2
1582,Male,38,526,1
1583,Male,20,205,3
1584,Non-Binary,20,264,2
1585,Female,63,884,4
1586,Female,32,396,4
1587,Non-Binary,55,866,5
1588,Male,46,687,5
1589,Male,57,754,1
1590,Non-Binary,39,692,3
1591,Female,35,910,4
1592,Female,51,908,2
1593,Non-Binary,29,194,4
1594,Male,50,369,1
1595,Male,60,701,5
1596,Non-Binary,32,321,4
1597,Female,40,665,3
1598,Non-Binary,69,694,4
1599,Male,69,555,2
1600,Male,53,696,3
1601,Female,63,375,1
1602,Non-Binary,51,244,4
1603,Non-Binary,56,713,1
1604,Non-Binary,18,161,2
1605,Non-Binary,33,974,3
1606,Male,29,314,5
1607,Non-Binary,40,348,1
1608,Female,39,415,3
1609,Non-Binary,59,649,2
1610,Non-Binary,33,590,1
1611,Male,70,878,1
1612,Non-Binary,24,434,5
1613,Male,18,424,5
1614,Non-Binary,35,37,2
1615,Female,23,500,4
1616,Non-Binary,49,981,1
1617,Non-Binary,39,732,3
1618,Female,45,436,2
1619,Non-Binary,27,258,3
1620,Male,18,378,1
1621,Female,46,203,2
1622,Non-Binary,57,396,1
1623,Female,28,797,5
1624,Female,56,795,3
1625,Female,31,635,3
1626,Male,60,10,5
1627,Female,44,854,1
1628,Female,37,735,1
1629,Female,39,742,1
1630,Non-Binary,18,127,1
1631,Male,24,822,1
1632,Non-Binary,28,254,5
1633,Male,53,110,3
1634,Female,20,804,3
1635,Male,27,793,4
1636,Female,48,80,1
1637,Female,66,704,5
1638,Female,29,530,1
1639,Female,51,105,4
1640,Non-Binary,55,372,4
1641,Non-Binary,60,721,4
1642,Male,66,487,1
1643,Female,58,568,1
1644,Male,51,815,4
1645,Male,51,743,2
1646,Female,22,918,1
1647,Non-Binary,56,544,4
1648,Non-Binary,47,109,1
1649,Non-Binary,34,890,4
1650,Male,24,9,4
1651,Female,38,402,3
1652,Non-Binary,26,52,3
1653,Female,58,474,5
1654,Female,47,743,3
1655,Non-Binary,42,92,5
1656,Male,60,548,3
1657,Male,38,56,2
1658,Non-Binary,45,399,4
1659,Female,31,543,3
1660,Non-Binary,60,670,5
1661,Female,31,49,5
1662,Male,42,209,2
1663,Male,45,344,1
1664,Non-Binary,41,672,2
1665,Male,26,814,4
1666,Female,40,361,3
1667,Non-Binary,24,302,2
1668,Male,69,480,4
1669,Male,35,52,4
1670,Male,66,816,3
1671,Male,43,891,4
1672,Non-Binary,31,85,2
1673,Male,62,624,2
1674,Male,41,457,5
1675,Female,30,30,5
1676,Male,56,1000,5
1677,Female,38,952,4
1678,Male,33,443,3
1679,Non-Binary,27,558,5
1680,Female,20,801,5
1681,Non-Binary,33,264,1
1682,Male,47,359,3
1683,Non-Binary,53,283,5
1684,Non-Binary,53,230,5
1685,Female,66,313,5
1686,Non-Binary,67,30,4
1687,Female,30,184,5
1688,Non-Binary,53,800,2
1689,Male,24,229,3
1690,Non-Binary,48,415,2
1691,Female,48,295,1
1692,Male,23,733,5
1693,Female,56,432,5
1694,Non-Binary,49,946,3
1695,Non-Binary,38,973,5
1696,Female,58,235,3
1697,Non-Binary,22,605,3
1698,Female,49,154,5
1699,Female,37,593,4
1700,Non-Binary,33,521,2
1701,Male,39,584,2
1702,Male,24,157,2
1703,Female,49,444,4
1704,Female,67,744,1
1705,Male,27,18,5
1706,Male,57,769,2
1707,Male,63,29,5
1708,Non-Binary,29,577,4
1709,Male,37,147,2
1710,Male,22,374,5
1711,Male,26,186,2
1712,Male,20,247,1
1713,Non-Binary,42,925,3
1714,Male,42,311,1
1715,Female,36,221,4
1716,Male,37,748,4
1717,Female,47,186,5
1718,Male,60,628,5
1719,Female,49,590,2
1720,Female,49,886,3
1721,Non-Binary,66,181,4
1722,Male,31,726,3
1723,Male,20,555,2
1724,Male,70,363,5
1725,Male,67,768,4
1726,Female,59,416,3
1727,Male,29,557,3
1728,Male,61,871,2
1729,Female,67,844,2
1730,Male,35,123,1
1731,Non-Binary,44,790,4
1732,Non-Binary,47,782,1
1733,Male,47,92,2
1734,Female,54,419,1
1735,Female,35,583,2
1736,Male,51,846,5
1737,Male,48,625,2
1738,Non-Binary,47,302,1
1739,Male,31,361,5
1740,Male,19,893,1
1741,Female,60,232,1
1742,Female,18,665,5
1743,Male,32,371,1
1744,Male,60,805,3
1745,Female,62,94,4
1746,Female,63,142,2
1747,Male,56,82,1
1748,Female,69,215,3
1749,Female,63,145,5
1750,Female,35,163,5
1751,Male,41,768,1
1752,Male,56,995,5
1753,Female,18,993,3
1754,Male,20,845,3
1755,Female,43,431,4
1756,Female,32,216,2
1757,Non-Binary,35,383,1
1758,Non-Binary,28,782,2
1759,Non-Binary,27,35,3
1760,Non-Binary,69,350,1
1761,Male,36,26,5
1762,Male,38,741,1
1763,Female,61,961,3
1764,Male,39,868,3
1765,Non-Binary,20,395,3
1766,Non-Binary,42,718,1
1767,Female,56,757,4
1768,Female,34,102,5
1769,Non-Binary,60,391,1
1770,Non-Binary,47,601,1
1771,Non-Binary,25,535,5
1772,Male,69,477,3
1773,Non-Binary,26,264,3
1774,Non-Binary,34,23,3
1775,Non-Binary,41,648,3
1776,Female,46,646,4
1777,Non-Binary,69,537,3
1778,Male,57,512,5
1779,Non-Binary,24,610,5
1780,Non-Binary,67,905,2
1781,Male,65,905,1
1782,Male,27,589,4
1783,Female,28,490,5
1784,Female,22,28,4
1785,Female,59,352,1
1786,Non-Binary,55,747,1
1787,Female,40,995,2
1788,Male,27,507,1
1789,Female,26,36,4
1790,Non-Binary,56,188,1
1791,Male,58,628,3
1792,Female,64,708,4
1793,Non-Binary,56,400,1
1794,Male,29,53,5
1795,Male,47,288,3
1796,Male,52,547,5
1797,Female,48,951,1
1798,Male,49,982,5
1799,Male,41,92,3
1800,Non-Binary,24,294,3
1801,Non-Binary,66,920,3
1802,Non-Binary,54,994,5
1803,Female,64,679,5
1804,Male,23,295,4
1805,Non-Binary,70,517,2
1806,Female,43,347,3
1807,Non-Binary,25,316,1
1808,Non-Binary,56,302,4
1809,Male,25,224,4
1810,Male,42,250,2
1811,Non-Binary,57,389,4
1812,Female,49,55,4
1813,Male,52,440,1
1814,Non-Binary,19,336,5
1815,Female,41,55,2
1816,Non-Binary,34,840,2
1817,Male,34,957,3
1818,Female,41,356,4
1819,Non-Binary,66,43,4
1820,Male,50,776,3
1821,Non-Binary,60,425,1
1822,Male,65,268,4
1823,Female,50,401,1
1824,Male,26,535,1
1825,Non-Binary,44,226,3
1826,Non-Binary,69,772,2
1827,Male,35,918,2
1828,Non-Binary,28,466,1
1829,Non-Binary,58,424,4
1830,Female,24,689,2
1831,Non-Binary,39,629,1
1832,Female,45,468,5
1833,Non-Binary,25,741,4
1834,Female,31,552,4
1835,Female,43,939,4
1836,Male,47,509,1
1837,Male,53,669,4
1838,Non-Binary,50,666,5
1839,Non-Binary,19,167,3
1840,Female,30,830,3
1841,Non-Binary,40,837,1
1842,Non-Binary,56,132,1
1843,Non-Binary,68,364,1
1844,Female,60,531,2
1845,Male,63,477,1
1846,Non-Binary,67,828,5
1847,Non-Binary,54,391,3
1848,Male,49,927,5
1849,Non-Binary,48,600,5
1850,Male,19,365,4
1851,Female,57,552,3
1852,Non-Binary,68,412,3
1853,Non-Binary,63,293,2
1854,Male,25,608,3
1855,Non-Binary,56,138,2
1856,Female,64,728,5
1857,Male,40,8,3
1858,Female,24,285,2
1859,Non-Binary,35,510,2
1860,Male,27,561,4
1861,Male,23,690,4
1862,Non-Binary,64,539,2
1863,Female,37,340,3
1864,Male,23,87,3
1865,Female,41,278,3
1866,Non-Binary,68,598,5
1867,Male,46,634,5
1868,Non-Binary,40,656,1
1869,Male,42,764,1
1870,Female,69,700,5
1871,Non-Binary,41,573,3
1872,Male,38,374,3
1873,Female,37,421,1
1874,Female,27,442,3
1875,Non-Binary,67,991,2
1876,Male,40,830,3
1877,Female,31,482,3
1878,Non-Binary,39,749,4
1879,Non-Binary,63,38,4
1880,Male,47,432,1
1881,Male,55,806,4
1882,Male,29,928,1
1883,Male,68,312,3
1884,Non-Binary,69,89,5
1885,Male,29,467,1
1886,Non-Binary,41,281,1
1887,Female,48,251,3
1888,Female,63,697,4
1889,Female,69,389,4
1890,Female,65,797,5
1891,Male,44,296,1
1892,Non-Binary,40,539,4
1893,Non-Binary,55,935,3
1894,Male,24,660,1
1895,Male,48,523,3
1896,Female,23,852,3
1897,Male,18,346,3
1898,Female,44,238,1
1899,Female,32,685,3
1900,Non-Binary,29,717,5
1901,Non-Binary,60,360,4
1902,Male,44,464,5
1903,Non-Binary,41,422,1
1904,Female,44,510,2
1905,Female,60,141,4
1906,Female,34,645,5
1907,Male,19,419,4
1908,Male,30,816,4
1909,Male,56,136,5
1910,Female,32,594,5
1911,Female,38,425,3
1912,Male,26,699,5
1913,Non-Binary,56,538,4
1914,Non-Binary,30,655,3
1915,Non-Binary,22,34,1
1916,Female,37,833,1
1917,Male,37,506,3
1918,Non-Binary,36,260,1
1919,Non-Binary,43,123,5
1920,Non-Binary,47,288,3
1921,Male,60,727,3
1922,Non-Binary,20,356,1
1923,Female,21,712,5
1924,Male,48,602,2
1925,Female,33,685,2
1926,Male,69,938,1
1927,Non-Binary,55,818,5
1928,Female,40,726,5
1929,Non-Binary,49,534,3
1930,Male,24,856,4
1931,Male,26,976,1
1932,Non-Binary,52,903,1
1933,Non-Binary,38,408,3
1934,Non-Binary,40,461,5
1935,Female,47,529,1
1936,Non-Binary,66,663,1
1937,Female,46,657,5
1938,Male,20,476,2
1939,Female,60,504,4
1940,Female,25,446,3
1941,Female,25,678,4
1942,Male,46,177,1
1943,Non-Binary,30,682,1
1944,Female,30,177,5
1945,Female,49,734,2
1946,Male,67,174,1
1947,Male,31,825,2
1948,Non-Binary,19,652,3
1949,Male,49,374,1
1950,Male,28,642,2
1951,Female,66,470,2
1952,Female,54,339,5
1953,Non-Binary,67,799,1
1954,Female,65,740,5
1955,Male,60,764,2
1956,Male,52,883,4
1957,Male,26,157,1
1958,Male,31,309,5
1959,Female,27,712,2
1960,Female,29,506,2
1961,Non-Binary,66,745,2
1962,Non-Binary,26,275,2
1963,Male,18,306,4
1964,Non-Binary,19,540,5
1965,Non-Binary,62,865,1
1966,Non-Binary,57,985,2
1967,Female,32,18,2
1968,Non-Binary,38,95,4
1969,Male,31,253,5
1970,Male,51,701,3
1971,Non-Binary,58,641,2
1972,Non-Binary,21,602,1
1973,Non-Binary,35,226,1
1974,Non-Binary,38,987,5
1975,Female,64,745,3
1976,Male,54,756,2
1977,Female,47,982,4
1978,Non-Binary,65,937,4
1979,Female,35,783,5
1980,Female,27,294,5
1981,Non-Binary,54,400,4
1982,Non-Binary,47,343,3
1983,Male,43,285,3
1984,Non-Binary,30,853,2
1985,Male,26,807,4
1986,Female,41,293,4
1987,Female,21,170,1
1988,Female,34,547,4
1989,Non-Binary,33,94,4
1990,Female,35,371,5
1991,Non-Binary,62,937,3
1992,Non-Binary,52,955,2
1993,Female,28,425,1
1994,Male,64,537,1
1995,Non-Binary,62,134,5
1996,Female,63,533,1
1997,Non-Binary,40,254,5
1998,Male,68,529,4
1999,Female,34,765,4
2000,Non-Binary,30,933,4
2001,Male,40,760,5
2002,Female,32,370,4
2003,Male,23,27,1
2004,Female,35,260,5
2005,Male,53,766,1
2006,Male,53,835,1
2007,Female,27,295,5
2008,Female,49,805,2
2009,Female,66,291,3
2010,Male,52,304,5
2011,Non-Binary,66,520,2
2012,Male,24,273,5
2013,Male,51,961,3
2014,Male,37,878,2
2015,Female,50,764,2
2016,Female,54,912,2
2017,Non-Binary,54,5,4
2018,Male,68,112,1
2019,Male,38,20,1
2020,Female,32,466,1
2021,Male,46,769,1
2022,Female,47,688,2
2023,Male,36,576,1
2024,Female,29,211,2
2025,Female,62,970,5
2026,Non-Binary,33,99,4
2027,Male,41,623,2
2028,Non-Binary,26,984,1
2029,Female,19,324,2
2030,Female,66,511,4
2031,Female,18,971,1
2032,Non-Binary,32,529,4
2033,Non-Binary,43,395,4
2034,Male,48,70,4
2035,Non-Binary,47,250,5
2036,Non-Binary,38,411,5
2037,Male,67,740,2
2038,Female,44,581,1
2039,Female,30,606,1
2040,Male,29,902,3
2041,Non-Binary,55,86,2
2042,Male,66,730,3
2043,Female,67,273,4
2044,Non-Binary,60,433,3
2045,Non-Binary,56,254,2
2046,Female,40,402,1
2047,Male,40,499,4
2048,Female,52,308,1
2049,Non-Binary,40,215,4
2050,Non-Binary,54,269,2
2051,Non-Binary,39,792,1
2052,Male,62,290,2
2053,Non-Binary,38,885,5
2054,Female,31,813,1
2055,Female,49,901,5
2056,Non-Binary,59,41,4
2057,Male,69,202,5
2058,Male,40,365,4
2059,Male,38,324,4
2060,Non-Binary,48,58,2
2061,Non-Binary,45,385,4
2062,Female,47,692,1
2063,Non-Binary,60,820,3
2064,Male,67,403,1
2065,Female,25,137,5
2066,Non-Binary,50,594,5
2067,Male,26,460,1
2068,Non-Binary,67,281,2
2069,Male,62,859,4
2070,Female,21,951,1
2071,Non-Binary,28,409,3
2072,Male,23,923,2
2073,Male,19,538,4
2074,Male,36,297,5
2075,Non-Binary,34,426,1
2076,Male,32,636,4
2077,Female,22,313,2
2078,Female,62,343,5
2079,Male,40,884,5
2080,Female,54,914,4
2081,Female,31,883,2
2082,Male,57,859,4
2083,Male,38,222,4
2084,Male,56,140,2
2085,Male,63,689,4
2086,Female,29,150,5
2087,Female,43,706,2
2088,Female,46,932,3
2089,Male,47,386,1
2090,Female,45,262,1
2091,Non-Binary,49,210,3
2092,Male,66,936,1
2093,Non-Binary,18,131,4
2094,Female,42,707,3
2095,Male,23,853,2
2096,Male,64,666,4
2097,Non-Binary,65,804,3
2098,Non-Binary,56,234,2
2099,Female,64,2,3
2100,Non-Binary,45,253,2
2101,Female,32,951,5
2102,Male,56,447,4
2103,Male,64,203,4
2104,Male,22,608,4
2105,Male,59,890,4
2106,Non-Binary,55,677,4
2107,Non-Binary,45,20,1
2108,Male,67,945,1
2109,Non-Binary,64,697,4
2110,Male,64,229,2
2111,Female,33,872,1
2112,Female,56,802,2
2113,Male,18,771,4
2114,Female,60,849,2
2115,Female,59,68,5
2116,Male,54,180,2
2117,Male,56,621,1
2118,Male,59,15,3
2119,Male,55,988,5
2120,Non-Binary,31,39,5
2121,Male,29,467,3
2122,Female,68,697,1
2123,Non-Binary,31,195,4
2124,Non-Binary,69,893,2
2125,Non-Binary,62,531,1
2126,Non-Binary,45,162,5
2127,Male,46,597,5
2128,Male,58,685,3
2129,Non-Binary,31,652,2
2130,Non-Binary,28,843,5
2131,Female,48,354,1
2132,Non-Binary,69,611,5
